session,mp_name,constituency.x,days_attended,nature_of_membership,start_of_term,end_of_term,no_of_term,standing_committee_membership,state,constituency.y,political_party,gender,educational_qualifications,educational_qualifications_details,age,debates,private_member_bills,questions,attendance,national_debates_average,national_private_member_bills_average,national_questions_average,national_attendance_average,states_debates_average,states_private_member_bills_average,states_questions_average,states_attendance_average,full_name
3,jayshreebenpatel,mahesana,22,elected,2014-05-18T00:00:00Z,inoffice,second,petroleum&naturalgas,gujarat,mahesana,bharatiyajanataparty,female,matric,ssc,58,113,6,353,0.98,57.5,1.8,231,0.8,36.2,2,219,0.84,Jayshreeben Kanubhai Patel
3,tejpratapsinghyadav,mainpuri,20,elected,2014-09-16T00:00:00Z,inoffice,first,socialjustice&empowerment,uttarpradesh,mainpuri,samajwadiparty,male,professionalpostgraduate,mbaleedsuniversityuk,31,9,0,57,0.84,52.4,1.7,213,0.8,88.4,1.2,145,0.88,Tej Pratap Singh Yadav
3,eahamed,malappuram,14,elected,2014-05-18T00:00:00Z,31/01/2017,seventh,no,kerala,malappuram,indianunionmuslimleague,male,professionalgraduate,babl;educatedatgovernmentbrennencollegetellicherryandgovernmentlawcollegethiruvananthapuramkerala,79,14,0,53,0.64,43.5,1.2,174,0.8,82.2,2.5,271,0.78,E. Ahamed
3,ahkhanchoudhary,maldahadakshin,19,elected,2014-05-18T00:00:00Z,inoffice,third,personnelpublicgrievanceslawandjustice,westbengal,maldahadakshin,indiannationalcongress,male,graduate,"graduatedegreeinindustrialpsychology
educatedatnorthamptoncollegeoftechnologyenglandanduniversityofgulephontariocanada",80,2,0,0,0.77,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Abu Hasem Khan Choudhury
3,chmallareddy,malkajgiri,14,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,telangana,malkajgiri,telugudesamparty,male,undergraduate,undergraduate,64,21,0,366,0.79,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Malla Reddy
3,ramswaroopsharma,mandi,22,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairs,himachalpradesh,mandi,bharatiyajanataparty,male,matric,10thclass,59,19,0,47,0.85,57.5,1.8,231,0.8,32.8,0.8,154,0.9,Ram Swaroop Sharma
3,faggansinghkulaste,mandla,19,elected,2014-05-18T00:00:00Z,inoffice,fifth,socialjustice&empowermentandhumanresourcedevelopment,madhyapradesh,mandla,bharatiyajanataparty,male,postgraduate,"mabedandllb
educatedatmandlacollegeharisinghgauruniversitysagarandranidurgawatiuniversityjabalpurmadhyapradesh",58,16,1,87,0.9,38.5,1.2,152,0.8,39.2,0.6,141,0.82,Faggan Singh Kulaste
3,sudheergupta,mandsour,17,elected,2014-05-18T00:00:00Z,inoffice,first,railwaysandwaterresources,madhyapradesh,mandsour,bharatiyajanataparty,male,postgraduate,mcom,58,351,1,753,0.91,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Sudhir Gupta
3,csputtaraju,mandya,16,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,karnataka,mandya,janatadalsecular,male,informationnotavailable,puc,53,1,0,542,0.58,57.5,1.8,231,0.8,41.9,0.3,304,0.81,C.S. Puttaraju
3,ramendeka,mangaldoi,18,elected,2014-05-18T00:00:00Z,inoffice,second,homeaffairs,assam,mangaldoi,bharatiyajanataparty,male,graduate,ba;educatedatpragjyotishcollegeunderguwahatiuniversity,63,28,0,82,0.85,57.5,1.8,231,0.8,42.8,0.5,128,0.75,Ramen Deka
3,hemamalini,mathura,13,elected,2014-05-18T00:00:00Z,inoffice,first,informationtechnology,uttarpradesh,mathura,bharatiyajanataparty,female,matric,matriceducatedatandhramahilasabhachennai,69,16,0,188,0.4,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Hema Malini
3,choudhurymohanjatua,mathurapur,17,elected,2014-05-18T00:00:00Z,inoffice,second,urbandevelopment,westbengal,mathurapur,allindiatrinamoolcongress,male,postgraduate,mcom;educatedatkolkatauniversity,79,0,0,0,0.74,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Choudhury Mohan Jatua
3,rangappabarne,maval,21,elected,2014-05-18T00:00:00Z,inoffice,first,defence,maharashtra,maval,shivsena,male,matric,10thclass,54,254,16,856,0.94,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Shrirang Appa Barne
3,kodikunnilsuresh,mavelikkara,15,elected,2014-05-18T00:00:00Z,inoffice,sixth,labour,kerala,mavelikkara,indiannationalcongress,male,professionalgraduate,ballb;educatedatgovernmentlawcollegetrivandrumkerala,55,86,6,463,0.72,57.5,1.8,231,0.8,117.7,3.4,348,0.78,Suresh Kodikunnil
3,rkbharathimohan,mayiladuthurai,22,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,tamilnadu,mayiladuthurai,allindiaannadravidamunnetrakazhagam,male,diplomacourse,diplomacourse,50,49,0,187,0.82,57.5,1.8,231,0.8,39.4,0,340,0.78,R.K. Bharathi Mohan
3,kothaprabhakarreddy,medak,16,elected,2014-09-16T00:00:00Z,inoffice,first,chemicals&fertilizers,telangana,medak,telanganarashtrasamithi,male,graduate,bagovtdegreecollegesiddipetmedakapfromosmaniauniversity,52,20,0,300,0.56,52.4,1.7,213,0.8,30,1.4,229,0.69,Kotha Prabhakar Reddy
3,sandhyaroy,medinipur,18,elected,2014-05-18T00:00:00Z,inoffice,first,science&technologyenvironment&forests,westbengal,medinipur,allindiatrinamoolcongress,female,undermatric,informationnotavailable,76,1,0,0,0.51,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Sandhya Roy
3,rajendraagrawal,meerut,22,elected,2014-05-18T00:00:00Z,inoffice,second,petroleum&naturalgas,uttarpradesh,meerut,bharatiyajanataparty,male,postgraduate,mscphysics;educatedatmmpgcollegemodinagarghaziabad,68,155,5,238,0.99,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Rajendra Agrawal
3,anupriyapatel,mirzapur,19,elected,2014-05-18T00:00:00Z,inoffice,first,no,uttarpradesh,mirzapur,apnadal,female,professionalpostgraduate,mba,36,49,0,71,0.9,35.2,1,136,0.8,51.8,0.7,82,0.88,Anupriya Singh Patel
3,anjubala,misrikh,18,elected,2014-05-18T00:00:00Z,inoffice,first,chemicals&fertilizers,uttarpradesh,misrikh,bharatiyajanataparty,female,postgraduate,mahindiandsanskrit,38,115,0,76,0.98,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Anju Bala
3,clruala,mizoram,22,elected,2014-05-18T00:00:00Z,inoffice,second,agriculture,mizoram,mizoram,indiannationalcongress,male,professionalgraduate,babt;educatedatstedmund`scollegeshillonggauhatiuniversity,82,2,0,4,0.91,57.5,1.8,231,0.8,2,0,4,0.91,C. L. Ruala
3,kaushalkishore,mohanlalganj,22,elected,2014-05-18T00:00:00Z,inoffice,first,homeaffairs,uttarpradesh,mohanlalganj,bharatiyajanataparty,male,inter/highersecondary,inter/highersecondary,58,34,0,154,0.91,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Kaushal Kishore
3,kunwarsarveshkumar,moradabad,22,elected,2014-05-18T00:00:00Z,inoffice,first,energy,uttarpradesh,moradabad,bharatiyajanataparty,male,inter/highersecondary,intermediate,66,0,0,102,0.8,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Kunwer Sarvesh Kumar
3,anoopmishra,morena,6,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,madhyapradesh,morena,bharatiyajanataparty,male,inter/highersecondary,inter/highersecondary,61,6,0,223,0.47,57.5,1.8,231,0.8,63.6,0.7,225,0.82,Anoop Mishra
3,gopalchinayyashetty,mumbai-north,22,elected,2014-05-18T00:00:00Z,inoffice,first,finance,maharashtra,mumbai-north,bharatiyajanataparty,male,undermatric,non-matric,64,95,26,367,1,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Gopal Chinayya Shetty
3,poonammahajan,mumbai-north-central,16,elected,2014-05-18T00:00:00Z,inoffice,first,no,maharashtra,mumbai-north-central,bharatiyajanataparty,female,graduate,graduatediplomacourse,37,25,5,350,0.81,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Poonam Mahajan Alias Poonam Vajendla Rao
3,kiritsomaiya,mumbai-north-east,22,elected,2014-05-18T00:00:00Z,inoffice,second,financeandlabour,maharashtra,mumbai-north-east,bharatiyajanataparty,male,doctorate,"bcomfcaphd
educatedatbombayuniversitymumbaimaharashtraandinstituteofcharteredaccountantsdelhi",64,105,2,375,0.97,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Kirit Somaiya
3,gajananchandrakantkirtikar,mumbai-north-west,17,elected,2014-05-18T00:00:00Z,inoffice,first,railways,maharashtra,mumbai-north-west,shivsena,male,graduate,baecomomics,74,64,4,801,0.78,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Gajanan Chandrakant Kirtikar
3,arvindganpatsawant,mumbai-south,22,elected,2014-05-18T00:00:00Z,inoffice,first,petroleum&naturalgas,maharashtra,mumbai-south,shivsena,male,graduate,bsc,66,240,1,360,0.98,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Arvind Sawant
3,rahulrameshshewale,mumbai-south-central,22,elected,2014-05-18T00:00:00Z,inoffice,first,urbandevelopment,maharashtra,mumbai-south-central,shivsena,male,diplomacourse,diplomacivilengineering,44,176,8,686,0.95,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Rahul Ramesh Shewale
3,veenadevi,munger,18,elected,2014-05-18T00:00:00Z,inoffice,first,chemicals&fertilizers,bihar,munger,lokjanshaktiparty,female,undermatric,undermatric,41,25,0,162,0.92,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Veena Devi
3,mdbadaruddozakhan,murshidabad,21,elected,2014-05-18T00:00:00Z,inoffice,first,agriculture,westbengal,murshidabad,communistpartyofindiamarxist,male,professionalgraduate,bscbed,63,145,0,279,0.89,57.5,1.8,231,0.8,28.9,0.3,73,0.66,Badaruddoza Khan
3,ajaynishad,muzaffarpur,22,elected,2014-05-18T00:00:00Z,inoffice,first,coal&steel,bihar,muzaffarpur,bharatiyajanataparty,male,graduate,graduate,51,20,0,165,0.98,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Ajay Nishad
3,prathapsimha,mysore,20,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,karnataka,mysore,bharatiyajanataparty,male,postgraduate,masterincommunicationandjournalism,41,11,0,554,0.88,57.5,1.8,231,0.8,41.9,0.3,304,0.81,Prathap Simha
3,balabhadramajhi,nabarangpur,17,elected,2014-05-18T00:00:00Z,inoffice,first,railways,odisha,nabarangpur,bijujanatadal,male,professionalgraduate,bscengineering,57,71,0,152,0.86,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Balabhadra Majhi
3,neiphiurio,nagaland,10,elected,2014-05-18T00:00:00Z,inoffice,first,agriculture,nagaland,nagaland,nagalandpeoplesfront,male,graduate,ba,67,14,0,20,0.58,57.5,1.8,231,0.8,14,0,20,0.58,Neiphiu Rio
3,kgopal,nagapattinam,22,elected,2014-05-18T00:00:00Z,inoffice,first,science&technologyenvironment&forests,tamilnadu,nagapattinam,allindiaannadravidamunnetrakazhagam,male,professionalgraduate,mbbs,58,35,0,224,0.78,57.5,1.8,231,0.8,39.4,0,340,0.78,K. Gopal
3,nandiyellaiah,nagarkurnool,19,elected,2014-05-18T00:00:00Z,inoffice,sixth,foodconsumeraffairs&publicdistribution,telangana,nagarkurnool,indiannationalcongress,male,matric,matric,75,6,0,154,0.71,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Yellaiah Nandi
3,crchaudhary,nagaur,22,elected,2014-05-18T00:00:00Z,inoffice,first,no,rajasthan,nagaur,bharatiyajanataparty,male,postgraduate,mageography,69,133,0,322,0.97,35.2,1,136,0.8,87.1,2.4,206,0.87,C.R. Choudhary
3,yashwantsingh,nagina,21,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,uttarpradesh,nagina,bharatiyajanataparty,male,professionalpostgraduate,mbbsmd,55,34,0,0,0.95,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Yashwant Singh
3,bhagatsinghkoshyari,nainital-udhamsinghnagar,21,elected,2014-05-18T00:00:00Z,inoffice,first,energy,uttarakhand,nainital-udhamsinghnagar,bharatiyajanataparty,male,postgraduate,maenglisheducatedatalmoracollegealmoraagrauniversity,75,11,0,10,0.88,57.5,1.8,231,0.8,38.4,5.2,112,0.91,Bhagat Singh Koshyari
3,kaushalendrakumar,nalanda,21,elected,2014-05-18T00:00:00Z,inoffice,second,labour,bihar,nalanda,janatadalunited,male,inter/highersecondary,ia;educatedspmcollegeudatpuribiharsharifnalandabihar,60,197,0,329,0.96,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Kaushalendra Kumar
3,guthasukhenderreddy,nalgonda,17,elected,2014-05-18T00:00:00Z,inoffice,third,energy,telangana,nalgonda,indiannationalcongress,male,graduate,bsc;educatedatosmaniauniversityhyderabadandhrapradesh,64,13,0,289,0.54,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Sukender Reddy Gutha
3,prsundaram,namakkal,20,elected,2014-05-18T00:00:00Z,inoffice,first,humanresourcedevelopment,tamilnadu,namakkal,allindiaannadravidamunnetrakazhagam,male,undergraduate,undergraduate,66,79,0,512,0.83,57.5,1.8,231,0.8,39.4,0,340,0.78,P.R. Sundaram
3,ashokshankarraochavan,nanded,13,elected,2014-05-18T00:00:00Z,inoffice,second,urbandevelopment,maharashtra,nanded,indiannationalcongress,male,professionalgraduate,bscmba,59,8,0,704,0.44,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Ashok Shankarrao Chavan
3,heenavijaygavit,nandurbar,16,elected,2014-05-18T00:00:00Z,inoffice,first,healthandfamilywelfare,maharashtra,nandurbar,bharatiyajanataparty,female,professionalpostgraduate,mbbsmd,30,51,0,801,0.82,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Heena Vaijaykumar Gavit
3,spyreddy,nandyal,10,elected,2014-05-18T00:00:00Z,inoffice,third,waterresources,andhrapradesh,nandyal,yuvajanasramikarythucongressparty,male,professionalgraduate,bemechanical;educatedatreginalenggcollegewarangalandhrapradesh,67,0,0,0,0.14,57.5,1.8,231,0.8,34.8,0.6,211,0.75,S.P.Y. Reddy
3,rayapatisambasivarao,narasaraopet,10,elected,2014-05-18T00:00:00Z,inoffice,fifth,finance,andhrapradesh,narasaraopet,telugudesamparty,male,graduate,bsc;educatedatnewsciencecollegehyderabadandhrapradesh,74,5,0,320,0.42,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Sambasiva Rayapati Rao
3,gokarajugangaraju,narsapuram,19,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,andhrapradesh,narsapuram,bharatiyajanataparty,male,graduate,bpharma,73,2,0,210,0.83,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Gokaraju Ganga Raju
3,hemanttukaramgodse,nashik,18,elected,2014-05-18T00:00:00Z,inoffice,first,informationtechnology,maharashtra,nashik,shivsena,male,diplomacourse,diplomaincivilengineering,47,30,0,358,0.86,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Godse Hemant Tukaram
3,crpatil,navsari,21,elected,2014-05-18T00:00:00Z,inoffice,second,healthandfamilywelfare,gujarat,navsari,bharatiyajanataparty,male,certificatecourse,iti;educatedatindustrialtraininginstitutesurat,62,6,6,285,0.9,57.5,1.8,231,0.8,36.2,2,219,0.84,C. R. Patil
3,girirajsingh,nawada,2,elected,2014-05-18T00:00:00Z,inoffice,first,no,bihar,nawada,bharatiyajanataparty,male,graduate,graduate,65,0,0,5,0.85,5.1,0.1,18,0.8,7.5,0.3,17,0.88,Giriraj Singh
3,rajengohain,nawgong,15,elected,2014-05-18T00:00:00Z,inoffice,fourth,no,assam,nawgong,bharatiyajanataparty,male,professionalgraduate,ballb;educatedatanandaramdhekialphukancollegenagaonandjalukbarigauhatiuniversityguwahatiassam,67,8,0,23,0.68,35.2,1,136,0.8,24.9,0,71,0.75,Rajen Gohain
3,mrajamohanreddy,nellore,18,elected,2014-05-18T00:00:00Z,inoffice,fourth,railways,andhrapradesh,nellore,yuvajanasramikarythucongressparty,male,professionalgraduate,be;educatedatregionalengineeringcollegewarangalandhrapradesh,73,59,0,301,0.91,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Mekapati Rajamohan Reddy
3,meenakshilekhi,newdelhi,19,elected,2014-05-18T00:00:00Z,inoffice,first,urbandevelopmentandpersonnelpublicgrievanceslawandjustice,delhi,newdelhi,bharatiyajanataparty,female,professionalgraduate,bschonsllbeducatedathinducollege,50,95,15,348,0.94,57.5,1.8,231,0.8,53.8,9.5,245,0.93,Meenakashi Lekhi
3,gopalakrishnanchinnaraj,nilgiris,21,elected,2014-05-18T00:00:00Z,inoffice,first,finance,tamilnadu,nilgiris,allindiaannadravidamunnetrakazhagam,male,postgraduate,mamphilsociomphilenpllb,56,31,0,508,0.74,57.5,1.8,231,0.8,39.4,0,340,0.78,C. Gopalakrishnan
3,kavithakalvakuntala,nizamabad,16,elected,2014-05-18T00:00:00Z,inoffice,first,commerce,telangana,nizamabad,telanganarashtrasamithi,female,professionalgraduate,btech,39,38,1,236,0.58,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Kalvakuntla Kavitha
3,manojtiwari,northeastdelhi,13,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,delhi,northeastdelhi,bharatiyajanataparty,male,professionalpostgraduate,iscbahistorybpedmped,47,8,0,176,0.79,57.5,1.8,231,0.8,53.8,9.5,245,0.93,Manoj Tiwari
3,padyessonaik,northgoa,5,elected,2014-05-18T00:00:00Z,inoffice,fourth,no,goa,northgoa,bharatiyajanataparty,male,graduate,ba;educatedatgoaandbombayuniversitymumbaimaharashtra,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shripad Yesso Naik
3,uditraj,northwestdelhi,20,elected,2014-05-18T00:00:00Z,inoffice,first,socialjustice&empowerment,delhi,northwestdelhi,bharatiyajanataparty,male,doctorate,mallbhondoctorate,60,88,17,251,0.98,57.5,1.8,231,0.8,53.8,9.5,245,0.93,Udit Raj
3,yvsubbareddy,ongole,13,elected,2014-05-18T00:00:00Z,inoffice,first,industry,andhrapradesh,ongole,yuvajanasramikarythucongressparty,male,professionalpostgraduate,mba,56,52,2,360,0.75,57.5,1.8,231,0.8,34.8,0.6,211,0.75,Y.V. Subba Reddy
3,ravindravishwanathgaikwad,osmanabad,18,elected,2014-05-18T00:00:00Z,inoffice,first,agriculture,maharashtra,osmanabad,shivsena,male,postgraduate,mcom,57,29,0,235,0.66,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Ravindra Vishwanath Gaikwad
3,thangsobaite,outermanipur,18,elected,2014-05-18T00:00:00Z,inoffice,second,healthandfamilywelfare,manipur,outermanipur,indiannationalcongress,male,postgraduate,ma,64,10,0,10,0.92,57.5,1.8,231,0.8,34.5,2,75,0.93,Thangso Baite
3,mbrajesh,palakkad,19,elected,2014-05-18T00:00:00Z,inoffice,second,energy,kerala,palakkad,communistpartyofindiamarxist,male,postgraduate,maeconomicsllb;educatedatnsscollegeottappalamuniversityofcalicutandkeralalawacademylawcollegetrivandrumuniversityofkerala,46,192,0,467,0.83,57.5,1.8,231,0.8,117.7,3.4,348,0.78,M. B. Rajesh
3,vishnudayalram,palamu,10,elected,2014-05-18T00:00:00Z,inoffice,first,externalaffairsandwaterresources,jharkhand,palamu,bharatiyajanataparty,male,graduate,bahons,66,68,7,324,0.91,57.5,1.8,231,0.8,72.2,5.3,337,0.85,Vishnu Dayal Ram
3,chintamanwanaga,palghar,22,elected,2014-05-18T00:00:00Z,30/01/2018,third,ruraldevelopment,maharashtra,palghar,bharatiyajanataparty,male,professionalgraduate,"bahonsllb
educatedatbombayuniversitymumbaimaharashtra",67,32,0,267,0.98,56.8,1.8,226,0.8,56.8,3.5,460,0.79,Chintaman Navasha Wanga
3,ppchaudhary,pali,22,elected,2014-05-18T00:00:00Z,inoffice,first,no,rajasthan,pali,bharatiyajanataparty,male,professionalgraduate,bscllbstudiedatjainarayanvyasuniversityjodhpurrajasthan,64,359,18,394,0.98,35.2,1,136,0.8,87.1,2.4,206,0.87,P.P. Chaudhary
3,prabhatsinhchouhan,panchmahal,22,elected,2014-05-18T00:00:00Z,inoffice,second,science&technologyenvironment&forests,gujarat,panchmahal,bharatiyajanataparty,male,inter/highersecondary,educatedatkkhighschoolvejalpurtelkaloldisttpanchmahalgujarat,76,3,0,6,0.89,57.5,1.8,231,0.8,36.2,2,219,0.84,Prabhatsinh Pratapsinh Chauhan
3,sanjayharibhaujadhav,parbhani,11,elected,2014-05-18T00:00:00Z,inoffice,first,foodconsumeraffairs&publicdistribution,maharashtra,parbhani,shivsena,male,matric,matric,50,21,0,198,0.57,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Sanjay (Bandu) Haribhau Jadhav
3,sanjayjaiswal,paschimchamparan,19,elected,2014-05-18T00:00:00Z,inoffice,second,healthandfamilywelfare,bihar,paschimchamparan,bharatiyajanataparty,male,professionalpostgraduate,mbbsmdgeneralmedicine;educatedatpatnamedicalcollegeanddarbhangamedicalcollege,52,79,7,276,0.88,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Sanjay Jaiswal
3,liladharbhaivaghela,patan,13,elected,2014-05-18T00:00:00Z,inoffice,first,waterresources,gujarat,patan,bharatiyajanataparty,male,professionalgraduate,babedfromgujaratvidhyapithahmedabadgujarathindivisharadfromallahabadprayagup17-02-1935,83,0,0,11,0.76,57.5,1.8,231,0.8,36.2,2,219,0.84,Liladharbhai Khodaji Vaghela
3,antoantony,pathanamthitta,12,elected,2014-05-18T00:00:00Z,inoffice,second,foodconsumeraffairs&publicdistribution,kerala,pathanamthitta,indiannationalcongress,male,graduate,ba;educatedatstthomascollegepalai,60,70,1,546,0.78,57.5,1.8,231,0.8,117.7,3.4,348,0.78,Anto Antony
3,dharamviragandhi,patiala,17,elected,2014-05-18T00:00:00Z,inoffice,first,urbandevelopment,punjab,patiala,aamaadmiparty,male,doctorate,mdmedicineasstprofessorcardiology,66,51,5,15,0.56,57.5,1.8,231,0.8,40.5,0.9,107,0.7,Dharam Vira Gandhi
3,shatrughansinha,patnasahib,18,elected,2014-05-18T00:00:00Z,inoffice,second,transporttourismandculture,bihar,patnasahib,bharatiyajanataparty,male,graduate,educatedatfilm&televisioninstituteofpuneftiimaharashtra,71,0,0,0,0.68,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Shatrughan Sinha
3,balkasuman,peddapalle,14,elected,2014-05-18T00:00:00Z,inoffice,first,ruraldevelopment,telangana,peddapalle,telanganarashtrasamithi,male,doctorate,maphd,34,8,2,220,0.5,57.5,1.8,231,0.8,33.9,1.4,247,0.69,Balka Suman
3,rpmarutharajaa,perambalur,17,elected,2014-05-18T00:00:00Z,inoffice,first,energy,tamilnadu,perambalur,allindiaannadravidamunnetrakazhagam,male,postgraduate,msc,54,16,0,199,0.71,57.5,1.8,231,0.8,39.4,0,340,0.78,R.P. Marutharajaa
3,keshavprasadmaurya,phulpur,22,elected,2014-05-18T00:00:00Z,21/09/2017,first,no,uttarpradesh,phulpur,bharatiyajanataparty,male,graduate,graduate,48,122,0,158,0.7,54.2,1.6,215,0.8,88.7,1.1,142,0.88,Keshav Prasad Maurya
3,cmahendran,pollachi,22,elected,2014-05-18T00:00:00Z,inoffice,first,agriculture,tamilnadu,pollachi,allindiaannadravidamunnetrakazhagam,male,postgraduate,ma,45,39,0,351,0.83,57.5,1.8,231,0.8,39.4,0,340,0.78,C. Mahendran
3,etmohammadbasheer,ponnani,19,elected,2014-05-18T00:00:00Z,inoffice,second,science&technologyenvironment&forests,kerala,ponnani,indianunionmuslimleague,male,inter/highersecondary,NA,71,78,4,250,0.81,57.5,1.8,231,0.8,117.7,3.4,348,0.78,E. T. Mohammed Basheer
3,vittalbhaihansrajbhairadadiya,porbandar,7,elected,2014-05-18T00:00:00Z,inoffice,second,personnelpublicgrievanceslawandjustice,gujarat,porbandar,bharatiyajanataparty,male,graduate,ba,59,0,0,0,0.17,57.5,1.8,231,0.8,36.2,2,219,0.84,Vitthalbhai Hansrajbhai Radadiya
3,kunwarharibanshsingh,pratapgarh,20,elected,2014-05-18T00:00:00Z,inoffice,first,transporttourismandculture,uttarpradesh,pratapgarh,apnadal,male,graduate,bscag,67,26,0,789,0.91,57.5,1.8,231,0.8,94.1,1.3,153,0.88,Haribansh Singh
3,rradhakrishnan,puducherry,17,elected,2014-05-18T00:00:00Z,inoffice,first,railways,puducherry,puducherry,allindianrcongress,male,professionalpostgraduate,bcommba,46,8,0,11,0.62,57.5,1.8,231,0.8,8,0,11,0.62,R. Radhakrishnan
3,anilshirole,pune,20,elected,2014-05-18T00:00:00Z,inoffice,first,urbandevelopment,maharashtra,pune,bharatiyajanataparty,male,graduate,ba,67,13,0,101,0.94,57.5,1.8,231,0.8,57.6,3.5,469,0.79,Anil Shirole
3,pinakimisra,puri,19,elected,2014-05-18T00:00:00Z,inoffice,third,urbandevelopment,odisha,puri,bijujanatadal,male,professionalgraduate,bahisthonsllb;educatedatstxavier`sschooldelhiststephen`scollegeandfacultyoflawdelhiuniversity,58,9,0,261,0.83,57.5,1.8,231,0.8,51.1,2.8,181,0.83,Pinaki Misra
3,santoshkumar,purnia,21,elected,2014-05-18T00:00:00Z,inoffice,first,personnelpublicgrievanceslawandjustice,bihar,purnia,janatadalunited,male,inter/highersecondary,intermediate,42,22,0,102,0.69,57.5,1.8,231,0.8,51.3,2.7,159,0.88,Santosh Kumar
